row ID,row m/z,row retention time,C7.mzML Peak area,C8.mzML Peak area,C9.mzML Peak area,C10.mzML Peak area,C11.mzML Peak area,C12.mzML Peak area,C13.mzML Peak area,C14.mzML Peak area,C15.mzML Peak area
561,313.1549627,14.071689,319227.75,781578.25,110201.4,0,0,0,0,0,0
306,280.165717,9.929266,0,404632.47,192163.28,0,0,0,0,0,0
483,388.1867832,13.122104,1551953,0,0,0,0,0,0,0,0
289,152.1070969,9.618486,1.39E+07,8106273,7051811,3596350,1153238.2,0,0,0,0
592,196.1334116,14.519947,4412669,53629.484,0,0,0,0,0,0,0
936,349.1755942,15.969306,9702060,0,0,0,0,0,0,0,0
2780,541.2911893,22.227123,0,1628713.5,1902902,0,0,0,0,0,0
361,356.2544007,11.006785,197743.88,1493529.6,5581052.5,5615623.5,2718508.5,115696.74,112976.17,0,0
1162,295.2268693,16.73072,6131047.5,283208,0,0,0,0,0,0,0
2197,329.2688173,20.1217,0,2174197.8,785150.9,0,0,0,0,0,0
5327,724.5118542,30.969923,0,0,1212162.2,1.10E+07,7407141,0,0,0,0
757,465.1770092,15.451062,856910.56,0,0,0,0,0,0,0,0
3829,540.3321464,25.835562,0,0,1126064.1,5253168.5,2611514,0,0,0,0
4249,489.3127464,27.103922,0,0,0,0,0,0,1.42E+07,3815125,730809.7
4206,484.3660419,26.943928,0,2650931.5,3.20E+07,2.50E+07,1.46E+07,0,0,0,0
4825,439.3317883,28.750702,0,0,5611551.5,2.96E+07,2.13E+07,2061220.2,0,0,0
4148,314.2688252,26.709799,0,0,1520717.5,8203871.5,3356781.2,0,0,0,0
3550,534.8845454,25.053679,0,2855244.8,5589488.5,54086.79,0,0,0,0,0
2298,203.1797012,20.456163,0,1195588.5,2471228.2,0,0,0,0,0,0
3209,633.4183431,23.801987,0,1235491.1,7910514.5,381093.2,0,0,0,0,0
568,195.1494979,14.184053,720865.5,0,0,0,0,0,0,0,0
530,262.1050293,13.786619,1358942.5,590187,0,0,0,0,0,0,0
2823,283.226852,22.427673,0,0,2518202.5,870117.25,0,0,0,0,0
3044,370.2952508,23.226883,0,570594.44,3893426.5,517697.25,0,0,0,0,0
3941,802.4269312,26.134573,0,0,367719.34,1297318.6,0,0,0,0,0
2087,309.1810631,19.784002,632762.4,1630921.8,0,0,0,0,0,0,0
4835,423.2893997,28.800356,0,0,0,0,105081.164,988491.44,0,0,0
1425,149.0234224,17.4887,3887157.5,1243195.6,0,0,0,0,0,0,0
330,184.1334762,10.424705,502191.7,0,368405,270293.34,0,182719.75,238532.89,274053.3,108879.5
3834,453.3321907,25.839197,0,0,1.16E+07,5.03E+07,3.48E+07,4235971.5,294301.2,0,0
5253,563.412893,30.572708,0,0,1983722.8,3.46E+07,4.21E+07,3308911.2,0,0,0
598,284.0917941,14.54519,4803232.5,0,0,0,0,0,0,0,0
1779,274.2013352,18.628593,5679303.5,938499.06,0,0,0,0,0,0,0
1852,441.1560312,18.899729,488689.4,2317884.2,0,0,0,0,0,0,0
2896,583.3112026,22.688665,437978.47,7338785,2059401.4,0,0,0,0,0,0
3467,499.3140526,24.840929,0,1989306.8,7223318,4073205.5,1139730.6,0,0,0,0
3734,682.483404,25.61232,0,8348850.5,7324206,882041.44,0,0,0,0,0
4718,652.4731333,28.447767,0,585314.8,3.37E+07,1.56E+07,6348369.5,0,0,0,0
935,470.332249,15.957791,2366017.5,0,0,0,0,0,0,0,0
1893,354.1449995,19.059404,5348069.5,1.56E+07,1735474.1,0,0,0,0,0,0
3675,647.4336008,25.431723,0,0,9913297,1.03E+07,47936.367,0,0,0,0
5263,353.3047822,30.62451,0,0,0,0,0,1507914.8,0,0,0
1942,360.1807864,19.234358,0,1360977.5,407968.56,0,0,0,0,0,0
4969,783.5431626,29.296839,0,0,1248302,1081874.1,0,0,0,0,0
4303,808.376943,27.256918,0,0,0,1113392.6,2121512.2,104438.06,0,0,0
444,172.0757888,12.462827,807716.56,0,0,0,0,0,0,0,0
2342,383.2430769,20.617657,0,3292756.8,1171399.9,0,0,0,0,0,0
2511,319.1442204,21.200209,0,432899.34,1186188.5,0,0,0,0,0,0
4410,541.3189862,27.578941,0,0,0,0,0,0,3163677.5,259326.92,0
535,162.0913834,13.792889,1.39E+07,2952346.2,0,0,0,0,0,0,0
1908,558.421413,19.072927,3.51E+07,2.19E+07,3118284.5,655123.1,225824.9,1061624.2,0,0,0
2738,277.2163282,22.094175,0,1532145.2,3775681.8,0,0,0,0,0,0
4378,573.3582807,27.49169,0,0,1509338.9,3658673.2,2210962.2,0,0,0,0
1854,230.1178491,18.916773,0,1964811.6,0,0,0,0,0,0,0
4517,178.0531789,27.88974,0,0,0,1759518,5146191.5,3603286.5,0,0,0
4923,309.2785724,29.144167,0,0,0,0,6165362,1.57E+07,1060827.4,0,0
685,167.0703916,15.116878,0,0,351201.44,572120.94,219081.58,0,0,0,0
3306,248.1645031,24.184584,0,0,143707.92,2452203.5,316647.44,0,0,0,0
1862,250.1439646,18.928555,3057370.8,1416788.5,0,0,0,0,0,0,0
3277,589.3919376,24.094473,0,1104201.1,1.10E+07,2353010.5,0,0,0,0,0
86,283.1077667,5.8612037,744184.3,846254.4,1619297.1,817647.6,256652.4,0,0,0,0
3736,291.2528593,25.624979,416586.16,0,593733.8,4857853.5,5905806,2713285.5,689740.7,289093.5,0
1134,295.1079027,16.654606,5184301.5,548063.25,0,0,0,0,0,0,0
3628,594.4133529,25.315897,0,2751836,4344829,570302.75,0,0,0,0,0
725,173.1173253,15.324275,1158452.8,0,0,0,0,0,0,0,0
5243,415.8133553,30.488836,0,0,0,203318.89,6585966.5,49680.92,0,0,0
1206,258.1125774,16.872486,1.93E+07,2041426,0,0,0,0,0,0,0
5356,666.4887072,31.116144,0,0,873242.56,1.69E+07,6370445,0,0,0,0
743,277.2010102,15.393439,2272450,0,0,0,0,0,0,0,0
870,203.1795214,15.766722,5918025.5,947058,0,0,0,0,0,0,0
2228,704.5154539,20.20173,8617443,3724264.5,0,0,0,0,0,0,0
2118,299.1830323,19.856005,0,0,0,426243.5,968074.25,1396744.5,0,0,0
1459,304.1544747,17.557888,1534937.2,1251409.5,0,0,0,0,0,0,0
4875,519.0427526,28.961166,0,0,3780045.5,1557778.4,0,0,0,0,0
4359,414.3577551,27.403664,0,0,0,3879007,3301559,534599.5,0,0,0
403,447.1663505,11.923692,993921.9,0,0,0,0,0,0,0,0
1659,456.1551298,18.228071,2.70E+07,2.26E+07,703722.44,0,0,0,0,0,0
2696,318.2065107,21.9553,0,3192212.5,2044464.6,0,0,0,0,0,0
765,239.1278001,15.520283,2234226.5,0,0,0,0,0,0,0,0
4686,222.1613684,28.336563,0,689548.25,1915695.8,0,0,0,0,0,0
3029,282.1489819,23.164698,0,0,6897846.5,7723932,387198.7,0,0,0,0
3461,370.3680057,24.842308,0,0,0,0,0,0,8268096.5,4989466.5,7937390
4667,964.7125048,28.319763,0,0,5254299,9925775,6678455,150143.83,0,0,0
1984,270.1124363,19.439577,0,2083353.6,269166.16,0,0,0,0,0,0
2905,193.1225282,22.697104,0,582727.6,5639054.5,1673260.5,0,0,0,0,0
518,166.0864068,13.672293,1395619.1,0,0,0,0,0,0,0,0
5480,585.4263548,31.726631,0,0,0,908434.2,5436581,0,0,0,0
4221,722.5039339,27.006332,0,0,1943899.6,5718111,4748277.5,0,0,0,0
4805,380.3369613,28.711079,0,0,0,0,1934186.5,5950034.5,2315924,2277221.8,1319315.8
5172,443.3342375,30.192574,0,0,0,0,0,1264008.2,50595.273,273856.7,48159.32
636,258.1701456,14.815635,3770154,0,0,0,0,0,0,0,0
5012,498.4516717,29.498207,0,0,0,0,0,0,1259416.5,5299143,1692856.4
575,194.1178309,14.280631,2388629.8,0,0,0,0,0,0,0,0
5453,483.380734,31.660528,0,0,0,0,0,0,477653.03,1810924.9,3027125.5
2085,369.181152,19.760813,1025594.9,2108566.5,0,0,0,0,0,0,0
2866,287.2369593,22.547283,0,619497.5,1.38E+07,1.47E+07,3926916,532807.6,0,0,0
1928,295.226986,19.17746,3302993.8,1.65E+07,1044556.9,0,0,0,0,0,0
1885,285.2061704,19.003496,1454850.4,2388061,0,0,0,0,0,0,0
4003,181.1223135,26.386591,0,0,58492.082,3291735.8,1785600.2,0,0,0,0
4584,488.3367375,28.121294,0,0,0,457778.47,2197816,1543969.5,0,0,0
2593,536.3719456,21.511442,1830246.9,778246.9,0,0,0,0,0,0,0
4971,556.4047919,29.314304,0,0,1.96E+07,6.25E+07,4.14E+07,2143906.8,0,0,0
1066,394.1651354,16.475864,1803687.2,0,0,0,0,0,0,0,0
2315,419.2982282,20.499426,7203785.5,1726898.4,0,0,0,0,0,0,0
2442,181.1224081,20.94094,0,3141888,1997351,0,0,0,0,0,0
1096,265.1548013,16.54462,5442549.5,538685.25,0,0,0,0,0,0,0
4005,209.1536345,26.390451,0,0,820797.6,8445968,4408452,0,0,0,0
3189,536.3899334,23.732582,2714622,2.10E+07,9526880,1026672.56,0,0,0,0,0
4741,483.3586213,28.49903,0,0,3.07E+07,5.69E+07,2.88E+07,2940117,0,0,0
1870,297.2062236,18.945839,813582.94,2830474,0,0,0,0,0,0,0
1434,607.3812041,17.494465,2.06E+07,2210164.2,0,0,0,0,0,0,0
957,514.3587985,16.061504,1519050.9,0,0,0,0,0,0,0,0
2427,247.2057798,20.88328,0,1161516,609080.06,0,0,0,0,0,0
377,166.0864389,11.366699,704800.44,1271146.9,1336882.9,1377607.9,2288004.2,2268817.8,0,0,0
1770,641.31436,18.613504,0,0,0,0,0,647359.8,0,0,0
423,144.0808197,12.280356,4963263,0,0,0,0,0,0,0,0
1866,120.0811002,18.934317,5391394,1877464.6,0,0,0,0,0,0,0
1085,364.2231532,16.533104,4400363.5,931999.06,0,0,0,0,0,0,0
2754,304.1941117,22.134615,0,9068541,5370005,0,0,0,0,0,0
5499,498.3579367,31.803457,0,0,0,0,0,945094.1,0,0,0
5157,311.2942388,30.132082,0,0,0,0,1617282.6,8896313,784618.25,0,0
2915,325.2373805,22.731726,0,1015912,8984660,2793234.2,0,0,0,0,0
2609,326.1752327,21.591845,0,3001935,5967523.5,0,0,0,0,0,0
5328,350.3263535,30.969927,0,0,0,0,0,1743311.8,2479220,3291357.2,2028976.4
3247,225.1485398,23.965033,0,0,646528.1,3594235.5,688430.3,0,0,0,0
1954,329.0657626,19.30558,0,1117269.5,580006.5,0,0,0,0,0,0
5023,499.0235319,29.55837,0,0,1890597.5,1850814,0,0,0,0,0
1542,309.1810663,17.828419,1245233.5,48902.492,0,0,0,0,0,0,0
5412,477.8386229,31.419966,0,0,0,0,5082838,0,0,0,0
2353,599.4365812,20.618776,1.01E+07,1.04E+07,1056335.2,0,0,0,0,0,0
3854,638.4574897,25.856525,0,1.26E+07,1.67E+07,4524163,473297.94,0,0,0,0
4198,535.3817896,26.914692,0,99831.62,9403392,6481456,2590708,0,0,0,0
307,253.0927153,9.959451,528821.56,1703888,0,0,0,0,0,0,0
455,282.1160811,12.68303,0,0,643549.8,0,0,0,0,0,0
2139,135.1169359,19.912285,0,2152001.8,754308.25,0,0,0,0,0,0
4722,714.5354264,28.441086,0,0,0,1.43E+07,1.01E+07,2218206.5,0,0,0
1816,307.2633005,18.772778,1510409.4,1573037.9,0,0,0,0,0,0,0
2173,281.1749157,20.04796,99470.58,1375316.8,6725529,6387045,2684831.5,1018112.6,1138300.8,3582866.8,3278784
3212,514.3767425,23.844215,2115132.5,2.45E+07,1.40E+07,2387700.8,0,0,0,0,0
1522,176.1070851,17.713148,1920463.8,2141245.5,0,0,0,0,0,0,0
2963,277.1798909,22.870226,0,275581.5,5122580.5,807116,0,0,0,0,0
291,175.123141,9.622223,2754029,1476660.5,1180259.1,447795.44,0,0,0,0,0
4849,586.433882,28.843182,0,0,2.75E+07,5.02E+07,2.97E+07,905870.06,0,0,0
1344,326.1499475,17.248993,4011620.5,2.27E+07,4759218.5,0,0,0,0,0,0
4311,595.3704675,27.275887,0,0,1499945.2,2308371,1116007,0,0,0,0
5057,422.2897952,29.661285,0,0,0,0,672392.94,1208913.8,0,0,0
2141,221.1901509,19.929695,0,4792795,983109.4,0,0,0,0,0,0
4997,793.5056701,29.378716,0,0,0,886588.6,3890193.2,0,0,0,0
155,196.094646,7.092705,474212.6,0,446655.9,582984.25,514218.34,464532.34,821267.56,968088.1,788586.5
3431,275.2734657,24.714283,0,0,517586.34,1313539.2,0,0,0,0,0
5390,651.4644977,31.27371,0,0,0,2475687,4753023.5,0,0,0,0
453,162.091513,12.634662,3405568.2,0,0,0,0,0,0,0,0
450,185.0711865,12.565985,7364219.5,359759.3,0,0,0,0,0,0,0
1452,229.1992117,17.522022,0,0,0,1486701.1,5132869.5,0,0,0,0
1815,123.080728,18.800474,4738978,8349973.5,1100528,0,0,0,0,0,0
2162,325.201109,19.975468,1539684.9,6116551,1847409.9,0,0,0,0,0,0
3796,584.3583167,25.754889,0,0,2331428.2,7617337.5,3562503.2,0,0,0,0
934,239.1025712,15.957791,2274639,0,0,0,0,0,0,0,0
620,182.0813933,14.734455,663176.6,0,0,0,0,0,0,0,0
1589,230.1752226,17.995441,3557313.5,1990135.4,0,0,0,0,0,0,0
3269,584.4362665,24.0816,0,3.06E+07,1.05E+08,3.12E+07,2813289.8,0,0,0,0
4187,553.3268852,26.849611,0,0,0,1524945.8,1066756,0,0,0,0
3832,474.2616826,25.841845,0,0,712150.56,1960389.9,3305217.8,1659778.2,0,0,0
5272,381.336009,30.703667,0,0,0,0,8033588.5,6.03E+07,9106112,1581774.5,0
4057,223.1328188,26.496197,0,0,1069265,9357918,5917248.5,161564.5,0,0,0
4583,488.2803,28.117859,0,0,0,0,0,2187941.8,1383273.9,2134611.8,0
3705,526.8687578,25.508379,0,1929075.8,6160612.5,1409749,0,0,0,0,0
4725,710.4964431,28.465256,0,103236.125,1.32E+07,5436929.5,1255683.4,0,0,0,0
4298,623.452349,27.243214,0,6478456.5,3.75E+07,2.10E+07,8357565,0,0,0,0
862,655.2758922,15.75213,0,0,534723.2,2386224,1110603.9,0,0,0,0
4474,228.2321888,27.754776,0,0,0,0,0,1191946.8,1276778.9,2110861,1606431.4
5495,229.1989491,31.79016,0,0,0,536997.9,2659127,0,0,0,0
597,883.1683456,14.543735,0,0,2638803,2635260.8,0,0,0,0,0
3993,817.4375723,26.36502,0,0,0,1562762.8,965903.2,0,0,0,0
2651,326.1499329,21.77706,0,2.39E+07,4.62E+07,2487364.2,0,0,0,0,0
1780,208.133517,18.632006,0,5376159.5,1.19E+07,1147829.6,0,0,0,0,0
2365,303.2319468,20.658031,0,2403622,2789798.8,0,0,0,0,0,0
5252,482.4204443,30.566532,0,0,0,0,0,2555358,0,0,0
545,272.0918321,13.859332,1054505.4,0,0,0,0,0,0,0,0
1680,321.1808934,18.288607,6397009,2447150.2,0,0,0,0,0,0,0
3689,235.1691643,25.450998,0,0,527310.3,4373850.5,2091809.8,0,0,0,0
4330,281.2474192,27.318693,0,0,0,1420706.1,3277830.5,686092.5,0,0,0
3945,824.4087897,26.140415,0,0,357493.3,1207254.1,0,0,0,0,0
3882,438.8165592,25.995346,0,660714.3,8508663,4235493,770532.75,0,0,0,0
2931,409.3465778,22.801146,0,0,0,743011.4,160937.52,0,0,0,0
2600,762.5570565,21.554342,5871751,8517068,2032483.2,0,0,0,0,0,0
4126,425.3260607,26.647444,0,0,0,7868304.5,5732403,0,0,0,0
3869,484.3480677,25.937544,0,1115143,7293038,3108381.2,835899.3,0,0,0,0
4121,417.2610303,26.644743,0,0,894970.06,2403478,2753282.2,814260.6,0,0,0
4696,134.0963785,28.386782,0,0,0,2480540.2,5359423.5,3379376.5,1169122.5,1147372.9,809460.4
2574,412.3086574,21.469517,3616855.2,2489958.8,0,0,0,0,0,0,0
4868,441.2610799,28.937214,0,0,0,0,0,729598.1,0,0,0
5428,377.2684326,31.50297,0,0,0,0,0,1370502.8,0,0,0
1715,267.1592535,18.438408,3887980,5572421,0,0,0,0,0,0,0
2209,222.1490078,20.146532,153890.08,1.02E+07,5242799,0,0,0,0,0,0
375,232.1909012,11.236713,0,258493.16,976352.7,1678861.9,1203638.5,705441.06,1236874.9,431233.7,715106.06
1133,238.1340984,16.642757,774141.75,2021066.1,0,0,0,0,0,0,0
1442,339.2146192,17.515604,756526.9,1541538,475250.6,0,0,0,0,0,0
1557,235.0867097,17.899775,0,0,5857316,6231304.5,1690687.8,0,0,0,0
1643,317.1495865,18.168045,1.05E+07,3456882.2,0,0,0,0,0,0,0
3161,549.8897504,23.61312,0,2485761,720291.4,0,0,0,0,0,0
5065,490.3660636,29.703249,0,0,5456424.5,4.32E+07,4.42E+07,3973210.2,0,0,0
2412,383.1125089,20.825558,0,313490.84,656917.75,0,0,0,0,0,0
1456,335.2427753,17.500198,5381353.5,703675.25,0,0,0,0,0,0,0
4388,652.454836,27.530195,0,0,6561895.5,4249759,955890.56,0,0,0,0
4972,528.3741642,29.314348,0,0,3381365,1806637.8,0,0,0,0,0
2099,263.0817078,19.823648,0,0,0,0,0,0,0,977981.1,0
4074,149.1325228,26.483372,0,0,0,331329.84,1754076.6,7521746.5,1831862.9,1126998,0
1753,301.1549196,18.542156,2939608.8,258447.56,0,0,0,0,0,0,0
260,270.1487858,9.165557,3542384,1529623.5,484476.1,0,0,0,0,0,0
1678,498.3639291,18.282433,3954633.2,0,0,0,0,0,0,0,0
4820,430.8189444,28.734697,0,0,47135.508,5512740.5,4808960,0,0,0,0
1971,335.1965144,19.372986,834762.6,2784591.8,0,0,0,0,0,0,0
2069,267.1592938,19.608393,1168492,9597849,645941,0,0,0,0,0,0
3173,250.1802619,23.654844,0,0,50181.93,5029366,2897967,0,0,0,0
2340,732.5100837,20.599455,8762695,4850757,612748.56,0,0,0,0,0,0
2597,309.206176,21.522663,0,1659808.1,7420004,0,0,0,0,0,0
5107,923.6265041,29.853851,0,0,0,1114792.6,3590404,0,0,0,0
878,354.1810674,15.805633,0,1328357.5,0,0,0,0,0,0,0
4701,806.3966721,28.403076,0,0,0,3.20E+07,5.38E+07,4.49E+07,2.45E+07,2.53E+07,2.13E+07
1795,276.1629585,18.709347,4414786,1461548.1,0,0,0,0,0,0,0
2018,369.180866,19.484686,4488755.5,9320494,657683.44,0,0,0,0,0,0
4155,711.5044579,26.734375,0,5345315,1.23E+07,3627553.5,157878.94,0,0,0,0
2344,790.4053027,20.604511,0,0,497952.06,0,0,0,0,0,1049523.8
4627,697.5084036,28.190674,0,0,0,1.61E+07,1.52E+07,49425.35,0,0,0
621,271.0601875,14.746271,1443624.4,0,0,0,0,0,0,0,0
162,136.0618832,7.22838,0,342583.3,912932.06,633325.75,54207.96,0,0,0,0
2192,273.2062171,20.0985,0,2438286.5,643766.5,0,0,0,0,0,0
2622,431.0975915,21.673283,0,0,424225.84,869666.7,0,0,0,0,0
4585,696.4989205,28.118439,0,1325228.8,2.74E+07,1.44E+07,5562131.5,0,0,0,0
2887,367.2479027,22.63109,0,653292.44,5157026,444286.03,0,0,0,0,0
4677,992.7075238,28.316488,0,0,3459083.2,7434738.5,2715843.5,0,0,0,0
2583,293.2111921,21.482342,0,3430405.5,5511360.5,0,0,0,0,0,0
52,190.0864434,4.814106,340322.25,526337.56,825057,633110,174171.16,0,0,0,0
2028,349.2584921,19.511623,1.89E+07,2.24E+07,2844268,0,0,0,0,0,0
546,180.1020723,13.882013,2196236.2,650875.7,0,0,0,0,0,0,0
5133,437.3623576,30.021889,0,0,0,0,0,6563051,0,0,0
1535,661.3893456,17.759161,3622452,631708.8,0,0,0,0,0,0,0
4738,674.4852947,28.490328,0,0,6812459,5445321,1707354.9,286834.2,0,0,0
4949,430.2467843,29.229624,0,0,0,0,566717.56,1434084,325500.88,262349.88,0
596,453.0791156,14.54539,0,247192.28,3271841,4012072.5,1732734.5,0,0,0,0
472,170.0635623,12.976951,1896363.4,0,0,0,0,0,0,0,0
3499,477.3010551,24.94286,0,1045185.06,3984300.2,2375551.2,888110.75,0,0,0,0
1245,295.2268718,16.96554,1.23E+07,1068413.1,0,0,0,0,0,0,0
107,281.1473349,6.4048977,0,0,508963.9,488604.22,497952.38,243487.75,0,0,0
1933,454.3376212,19.201033,1.92E+07,1.04E+07,753008.9,0,0,0,0,0,0
1636,180.1019997,18.157526,9489859,1.75E+07,1691000.4,0,0,0,0,0,0
490,290.2689571,13.305727,5758972.5,5003376.5,1.38E+07,4273875.5,1.26E+07,4399496.5,5358356,1.35E+07,1.77E+07
4398,637.4495499,27.55468,0,3874128.5,3.74E+07,2.13E+07,7185509,0,0,0,0
5410,369.2611039,31.41006,0,0,0,0,0,842817.6,0,0,0
3957,572.4184921,26.233183,0,1.35E+07,3.77E+07,1.55E+07,4963461,0,0,0,0
971,221.0809432,16.123247,2699786,813794.44,0,0,0,0,0,0,0
1951,429.3366643,19.275887,0,1780064.2,1153483.4,0,0,0,0,0,0
2508,500.3610229,21.198792,7038662.5,2588106.2,0,0,0,0,0,0,0
854,276.1205807,15.733929,2013248.9,9030335,770220.1,0,0,0,0,0,0
874,292.1541394,15.772465,2754687.2,506366.94,0,0,0,0,0,0,0
1972,393.2846162,19.372995,3418002.8,2799866.2,0,0,0,0,0,0,0
193,332.1494116,7.809357,0,0,0,0,646485.75,0,0,0,0
1417,222.1125468,17.471392,1177667.5,2514301.5,0,0,0,0,0,0,0
4049,440.2794827,26.49108,0,0,0,545825.06,2056456.2,541556.7,0,0,0
1945,591.3879549,19.251827,1240207.6,1328926.1,0,0,0,0,0,0,0
245,226.0840447,8.769493,53652.67,0,0,0,0,103457.71,731876.94,686429.5,567141
2730,267.1591829,22.046099,1764784,4044777,2042809.2,0,0,0,0,0,206536.36
3735,699.488011,25.6151,0,0,5891181.5,3519234,0,0,0,0,0
1503,277.216282,17.690159,2.80E+07,1.19E+07,0,0,0,0,0,0,0
2666,300.2170504,21.816664,0,2799726.8,1152514.9,0,0,0,0,0,0
4077,412.3055418,26.504858,0,0,1417249.4,1.11E+07,7270796,361070.66,0,0,0
910,230.175154,15.876269,9984566,344839.53,0,0,0,0,0,0,0
1187,130.0701525,16.789822,582222.25,51780.625,0,0,0,0,0,0,0
2964,436.1919844,22.883984,0,0,0,0,1231315.6,856124.5,0,0,0
642,309.1233864,14.862179,4574488.5,8437515,0,0,0,0,0,0,0
1199,230.1751176,16.842354,6249947,52470.15,0,0,0,0,0,0,0
4973,377.2684288,29.317749,0,0,0,0,1012127.4,2680629.2,266660,0,0
393,291.1703856,11.631084,449831.66,870259.8,862480.25,114694.81,0,0,0,0,0
3076,429.248558,23.37396,0,0,0,0,0,1302171.5,0,0,0
5006,534.3921601,29.46781,0,0,1.43E+07,5.95E+07,4.48E+07,4271339,0,0,0
1401,277.2162768,17.4426,2411833.8,884145.94,0,0,0,0,0,0,0
3198,480.3533107,23.74018,0,814433.8,5573144,751291.75,0,0,0,0,0
2415,495.3529581,20.832512,1207751.5,4005221.5,531565.94,0,0,0,0,0,0
1412,295.2268095,17.459888,9684488,3948110,0,0,0,0,0,0,0
5131,401.3026433,29.998762,0,0,0,0,0,1875078.8,0,0,0
1638,577.3708507,18.162296,2810045.2,812397.25,0,0,0,0,0,0,0
4489,407.3266901,27.781698,0,0,0,47014.055,1249449.1,1708786.5,0,0,0
2979,817.4461195,22.895592,0,0,0,0,1148428,533974.3,0,0,0
3213,505.8637012,23.850212,0,4109324,2687501,0,0,0,0,0,0
5162,622.4443167,30.143442,0,0,0,6371798,6509523,0,0,0,0
1222,325.2011431,16.930946,2594789.2,48854.305,0,0,0,0,0,0,0
4549,351.289121,27.973547,0,0,0,0,1669766.2,3126049.8,0,0,0
2207,244.190921,20.138845,2289398.8,8123094,1073455.6,0,0,0,0,0,0
2362,179.1067924,20.652264,0,1.22E+07,3951728,0,0,0,0,0,0
1081,178.0864238,16.521496,7509571,2431048.5,0,0,0,0,0,0,0
2091,189.1275913,19.795929,0,2319289.5,372369.2,0,0,0,0,0,0
699,344.106249,15.167293,1493861.8,788249,0,0,0,0,0,0,0
1592,264.1020631,18.003584,0,1130369,2267558.2,0,0,0,0,0,0
3745,479.2615961,25.635977,0,0,0,0,0,1379999,0,0,0
3472,980.5932792,24.85705,0,49023.023,1912689,707329.9,0,0,0,0,0
1717,451.1978482,18.44417,588643.9,663023.44,0,0,0,0,0,0,0
1004,201.0483656,16.247412,0,593012.44,0,0,0,0,0,0,0
3758,474.306167,25.6479,0,0,0,0,0,2496476.5,0,0,0
1376,251.1642756,17.350243,4036272.5,1317153,0,0,0,0,0,0,0
5421,932.6873434,31.411985,0,0,0,876276.1,1.17E+07,210768.38,0,0,0
4819,865.5847743,28.731068,0,0,0,3934611,4798403,0,0,0,0
533,325.2486318,13.781828,0,0,0,0,0,0,1110950.1,0,0
2117,336.216831,19.855412,8319701.5,1.63E+07,1168463,0,0,0,0,0,0
492,438.1295892,13.32102,2284554.2,0,0,0,0,0,0,0,0
3464,271.2268339,24.841486,0,0,320015.8,1085360.5,0,0,0,0,0
402,265.1547937,11.919971,1334659,288097.7,0,0,0,0,0,0,0
4064,307.2629995,26.497591,0,0,0,4584170,3395692.2,0,0,0,0
5461,328.263161,31.689598,0,0,0,0,0,1422083.4,660236,0,0
1710,577.3710372,18.409607,2406355.5,775849.6,0,0,0,0,0,0,0
1195,235.1693419,16.836601,3878058.2,223317.27,0,0,0,0,0,0,0
715,452.145046,15.266608,868915.94,0,0,0,0,0,0,0,0
1172,194.1178288,16.756912,0,3367047,4213986,593293.25,0,0,0,0,0
3969,286.2740172,26.289898,0,0,0,2565350.2,1454529.8,0,0,0,0
4732,948.6817922,28.487732,0,0,4359802.5,1.29E+07,7946197,0,0,0,0
468,550.3466095,12.882393,0,0,0,0,0,0,1280642,392125.25,0
2650,428.3372188,21.776283,0,3869574,2265114.2,0,0,0,0,0,0
4008,223.1691824,26.39384,0,0,0,2356365.5,1123829.1,0,0,0,0
647,333.2636443,14.885036,671291.6,0,0,0,0,0,0,0,0
95,243.1703839,5.980573,466901.3,0,0,0,0,0,0,0,0
1842,300.2173206,18.882215,0,1440146.6,0,0,0,0,0,0,0
76,196.0970597,5.5071077,1480113.9,1026918,799225.06,104877.26,0,0,0,0,0
1559,177.1275497,17.89758,1416894.8,454729.84,0,0,0,0,0,0,0
2734,657.4782788,22.06945,2881512.8,1.68E+07,6789899,0,0,0,0,0,0
5069,962.6973193,29.72471,0,0,0,9436148,1.10E+07,606679.4,0,0,0
2165,449.3271462,19.997942,4644055.5,0,0,0,0,0,0,0,0
5335,377.2685314,30.99387,0,0,0,0,0,1993065.2,0,0,0
116,371.2653765,6.5468574,0,459220.3,1153901.6,959172.9,806751.1,0,0,0,0
1882,242.0306049,18.996082,0,657051.9,1324859.8,0,0,0,0,0,0
1339,184.1333171,17.247171,3946061.2,0,0,0,0,0,0,0,0
2279,463.3245295,20.377842,3701437.5,499013.6,0,0,0,0,0,0,0
2010,219.1743701,19.468258,0,1324083.9,857291.6,0,0,0,0,0,0
514,288.289825,13.588362,424248.16,116079.3,475964.84,321240.66,456561.53,0,426922.53,0,173679.55
5042,597.0911855,29.657127,0,0,3586430.2,89724.03,0,0,0,0,0
507,314.186366,13.489652,0,0,1132378,1090136.6,275071.25,0,0,0,0
71,419.2177046,5.4454546,0,0,0,0,880558.7,0,0,0,0
2300,277.1777768,20.456163,0,1567463.9,1055145.4,0,0,0,0,0,0
67,152.0707886,5.36984,0,0,0,0,0,0,392824.12,0,714420.44
1356,251.1279078,17.29519,868050.3,2778811.5,3864419.8,5641770,3634244,4137553.5,0,290112.8,0
1423,500.3794994,17.48284,3.95E+07,5639577.5,1093472.2,946790.75,1038680.44,2341446.8,0,0,0
1507,313.2372148,17.692532,2.37E+08,1.27E+08,2.05E+07,1986592.5,0,0,0,0,0
